title,movieId,avg_rating
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),6283,3.6875
DysFunktional Family (2003),6284,0.5
"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",6286,4.125
Anger Management (2003),6287,2.347826087
House of 1000 Corpses (2003),6290,2.75
Lilya 4-Ever (Lilja 4-ever) (2002),6291,3.3
Bulletproof Monk (2003),6294,2.875
Chasing Papi (a.k.a. Papi Chulo) (2003),6295,4
"Mighty Wind, A (2003)",6296,3.523809524
Holes (2003),6297,3.1875
Malibu's Most Wanted (2003),6298,0.5
"Winged Migration (Peuple migrateur, Le) (2001)",6299,3.666666667
Flickering Lights (Blinkende lygter) (2000),6300,2
Straw Dogs (1971),6301,3
Beginning of the End (1957),6302,1
"Andromeda Strain, The (1971)",6303,3.333333333
Fahrenheit 451 (1966),6305,3.25
I Am Trying to Break Your Heart (2002),6306,4
Legal Eagles (1986),6308,2.75
Undercover Blues (1993),6314,2.25
Wildcats (1986),6315,1.75
"Wiz, The (1978)",6316,3.2
"Marrying Man, The (Too Hot to Handle) (1991)",6318,2.5
Confidence (2003),6322,2.833333333
Identity (2003),6323,3.608695652
"Decade Under the Influence, A (2003)",6327,4
Manic (2001),6329,2
Spellbound (2002),6331,3.875
"Lizzie McGuire Movie, The (2003)",6332,5
X2: X-Men United (2003),6333,3.617283951
"Dancer Upstairs, The (2002)",6335,1.5
Owning Mahowny (2003),6337,3.833333333
Daddy Day Care (2003),6338,2.25
"Man on the Train (Homme du train, L') (2002)",6339,4
"Shape of Things, The (2003)",6341,3.5
"Trip, The (2002)",6342,5
101 Reykjavik (101 Reykjavík) (2000),6344,3.5
"Chorus Line, A (1985)",6345,3.2
Breakin' 2: Electric Boogaloo (1984),6348,2
Breakin' (1984),6349,2
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),6350,4.068181818
"Girls, Les (1957)",6355,3.75
Gunfight at the O.K. Corral (1957),6356,3.5
High Society (1956),6357,3.166666667
Kiss Me Kate (1953),6358,3.833333333
"Matrix Reloaded, The (2003)",6365,3.268292683
Down with Love (2003),6367,2.888888889
Cinemania (2002),6368,4.5
Friends and Family (2001),6369,5
"Spanish Apartment, The (L'auberge espagnole) (2002)",6370,3.833333333
Bruce Almighty (2003),6373,3.1
Gigantic (A Tale of Two Johns) (2002),6375,4.75
Finding Nemo (2003),6377,3.803278689
"Italian Job, The (2003)",6378,3.527272727
Wrong Turn (2003),6379,2.75
Capturing the Friedmans (2003),6380,4.045454545
"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",6383,1.916666667
Love the Hard Way (2001),6384,3.5
Whale Rider (2002),6385,3.704545455
Nevada Smith (1966),6386,3.5
Once a Thief (Zong heng si hai) (1991),6387,4
Silk Stockings (1957),6390,3.75
"Crazies, The (a.k.a. Code Name: Trixie) (1973)",6395,2.666666667
Murder on a Sunday Morning (Un coupable idéal) (2001),6400,3.25
"White Sheik, The (Sceicco bianco, Lo) (1952)",6404,3.5
Treasure Island (1950),6405,4.5
Animals are Beautiful People (1974),6408,3
Car Wash (1976),6410,3
Destry Rides Again (1939),6412,3.75
"Electric Horseman, The (1979)",6413,3.5
Gay Purr-ee (1962),6414,3.5
Intervista (1987),6415,1.5
King Rat (1965),6416,3.5
Mr. & Mrs. Bridge (1990),6419,4.5
Shenandoah (1965),6422,3.333333333
Straight Talk (1992),6423,3.75
Oscar (1991),6424,1.25
"6th Man, The (Sixth Man, The) (1997)",6425,1
"Far Country, The (1954)",6426,4
"Railway Children, The (1970)",6427,4
Two Mules for Sister Sara (1970),6428,2.7
Winchester '73 (1950),6429,3.5
Battle Cry (1955),6431,3
"Courtship of Eddie's Father, The (1963)",6432,3.5
"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",6433,3.833333333
This Boy's Life (1993),6436,3.583333333
Barton Fink (1991),6440,3.934782609
Belle époque (1992),6442,3.5
"Comancheros, The (1961)",6446,3.5
Duel at Diablo (1966),6447,4.5
"Flight of the Phoenix, The (1965)",6448,3.333333333
From the Terrace (1960),6449,4
"Heaven Knows, Mr. Allison (1957)",6450,2.833333333
"Long, Hot Summer, The (1958)",6452,3.9
Music Box (1989),6454,3.5
"Blue Max, The (1966)",6458,3
"Trial, The (Procès, Le) (1962)",6460,4
"Unforgiven, The (1960)",6461,4.4
Good Burger (1997),6464,2.25
Jubilee (1977),6465,4.5
Mississippi Masala (1991),6466,3.25
Quai des Orfèvres (Jenny Lamour) (1947),6467,4
"Stranger Among Us, A (1992)",6468,2.5
Chisum (1970),6470,3
Half Moon Street (1986),6473,3.75
"Truce, The (a.k.a. La Tregua) (1996)",6474,2
Shattered (1991),6476,3
"Song of Bernadette, The (1943)",6477,3.333333333
Thoroughly Modern Millie (1967),6480,3.625
Dumb and Dumberer: When Harry Met Lloyd (2003),6482,1.25
Hollywood Homicide (2003),6484,3.5
Alex and Emma (2003),6493,3.25
Murphy's War (1971),6498,2
28 Days Later (2002),6502,3.807692308
Charlie's Angels: Full Throttle (2003),6503,2.020833333
Fulltime Killer (Chuen jik sat sau) (2001),6506,4
Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),6509,4
Made for Each Other (1939),6513,3
Ring of Terror (1962),6514,0.5
Anastasia (1956),6516,4
Flight of the Intruder (1991),6518,3
"Main Event, The (1979)",6521,2.5
Man's Favorite Sport? (1964),6522,3
Nuts (1987),6525,2.833333333
Scaramouche (1952),6527,3.5
Start the Revolution Without Me (1970),6528,3.5
"Tenant, The (Locataire, Le) (1976)",6530,4.125
"Hour of the Pig, The (1993)",6531,1
"What's Up, Doc? (1972)",6533,3.6
Hulk (2003),6534,2.375
"Legally Blonde 2: Red, White & Blonde (2003)",6535,2.166666667
Sinbad: Legend of the Seven Seas (2003),6536,4.5
Terminator 3: Rise of the Machines (2003),6537,3
Swimming Pool (2003),6538,3.7
Pirates of the Caribbean: The Curse of the Black Pearl (2003),6539,3.854609929
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",6541,2.85
Northfork (2003),6547,1
Bad Boys II (2003),6548,3.181818182
Johnny English (2003),6550,2.5
Dirty Pretty Things (2002),6552,3.85
Little Giants (1994),6559,4
"Mouse That Roared, The (1959)",6561,3.875
Spencer's Mountain (1963),6562,3.5
Lara Croft Tomb Raider: The Cradle of Life (2003),6564,2.583333333
Seabiscuit (2003),6565,3.82
Spy Kids 3-D: Game Over (2003),6566,0.5
Camp (2003),6568,2.75
"Mondays in the Sun (Lunes al sol, Los) (2002)",6571,4
"One, Two, Three (1961)",6579,3
Remo Williams: The Adventure Begins (1985),6582,3.166666667
"What's Up, Tiger Lily? (1966)",6584,2.833333333
White Lightning (1973),6585,2
American Wedding (American Pie 3) (2003),6586,3
Gigli (2003),6587,1
"Magdalene Sisters, The (2002)",6591,3.833333333
"Secret Lives of Dentists, The (2002)",6592,2.666666667
Freaky Friday (2003),6593,2.428571429
S.W.A.T. (2003),6595,2.45
"Divorce, Le (2003)",6596,2.875
Step Into Liquid (2002),6598,5
Accattone (1961),6599,3.5
...And God Spoke (1993),6600,1
Brain Damage (1988),6602,4
"Double Life, A (1947)",6603,3
"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",6609,3.25
Umberto D. (1952),6611,4.5
Brother's Keeper (1992),6612,4.1
"Day of the Dolphin, The (1973)",6613,2.25
Freddy vs. Jason (2003),6615,2.166666667
Open Range (2003),6617,3.833333333
Shaolin Soccer (Siu lam juk kau) (2001),6618,3.6875
American Splendor (2003),6620,3.647058824
Agent Cody Banks (2003),6624,2
Hot Dog... The Movie (1984),6628,3
House of Wax (1953),6629,3.5
"Inn of the Sixth Happiness, The (1958)",6630,4
"Sure Thing, The (1985)",6636,3.75
Valley Girl (1983),6638,3.125
Wait Until Dark (1967),6639,4.25
Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),6641,3.666666667
Tokyo Story (Tôkyô monogatari) (1953),6643,4.25
"Green Ray, The (Rayon vert, Le) (1986)",6644,0.5
THX 1138 (1971),6645,3
Valley of the Dolls (1967),6646,3.333333333
Kind Hearts and Coronets (1949),6650,4.1
10 (1979),6658,2.4
Tremors (1990),6659,3.423076923
"Pink Panther, The (1963)",6662,3.833333333
"Pink Panther Strikes Again, The (1976)",6663,3.6875
Commando (1985),6664,3.5
Dracula (1979),6665,3.5
"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",6666,4.111111111
Ikiru (1952),6669,4.75
"Angel at My Table, An (1990)",6671,0.5
Incident at Oglala (1992),6676,3
"Handmaid's Tale, The (1990)",6678,2.333333333
Revolution OS (2001),6679,3.5
Death in Venice (Morte a Venezia) (1971),6684,2.5
"Medallion, The (2003)",6686,2.166666667
Don't Tempt Me (Sin noticias de Dios) (2001),6690,3.5
Jeepers Creepers 2 (2003),6695,1.5
"Order, The (2003)",6703,3.5
Taking Sides (2001),6706,2
Cabin Fever (2002),6707,2.5
Matchstick Men (2003),6708,3.75
Once Upon a Time in Mexico (2003),6709,3.15
Dummy (2002),6710,3.333333333
Lost in Translation (2003),6711,3.817647059
Millennium Actress (Sennen joyû) (2001),6713,3.833333333
Gotcha! (1985),6718,4
Once Upon a Time in China (Wong Fei Hung) (1991),6721,3.75
Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),6722,3.75
Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),6723,3.5
Paper Moon (1973),6724,3.916666667
Sgt. Pepper's Lonely Hearts Club Band (1978),6725,5
"Ugly American, The (1963)",6728,2.5
Convoy (1978),6730,3.5
Day of the Dead (1985),6731,3.25
"Hello, Dolly! (1969)",6732,4.25
"Rose, The (1979)",6735,3.25
At War with the Army (1950),6739,2.5
Jungle Book (1942),6743,3.6
Once Bitten (1985),6744,3.25
"Brood, The (1979)",6748,3
Cold Creek Manor (2003),6751,0.5
Secondhand Lions (2003),6753,3.4
Underworld (2003),6754,3.19047619
Bubba Ho-tep (2002),6755,3.277777778
Demonlover (2002),6757,4
In This World (2002),6760,3.5
Yossi & Jagger (2002),6762,4
Duplex (2003),6763,2.166666667
"Rundown, The (2003)",6764,3.25
Under the Tuscan Sun (2003),6765,3.333333333
Luther (2003),6768,3.75
Mambo Italiano (2003),6769,5
My Life Without Me (2003),6770,4.25
Dorm Daze (National Lampoon Presents Dorm Daze) (2003),6771,1
To Be and to Have (Être et avoir) (2002),6772,2.5
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",6773,3.923076923
Videodrome (1983),6774,3.785714286
Lagaan: Once Upon a Time in India (2001),6776,4.375
Judgment at Nuremberg (1961),6777,3.944444444
"Same Time, Next Year (1978)",6779,3.75
"Brief History of Time, A (1991)",6780,4.25
Leningrad Cowboys Go America (1989),6782,4
"Rules of the Game, The (La règle du jeu) (1939)",6783,4
Seven Brides for Seven Brothers (1954),6785,3.2
Kiss of the Spider Woman (1985),6786,3.75
All the President's Men (1976),6787,4.125
Angie (1994),6788,2.25
Avalon (2001),6790,3.625
Babette's Feast (Babettes gæstebud) (1987),6791,3.8
Beethoven (1992),6793,3.125
Beethoven's 2nd (1993),6794,2.166666667
Boyz N the Hood (1991),6796,3.981481481
Bugsy (1991),6797,2.25
Bugsy Malone (1976),6798,3
Cobra (1986),6800,3
Phenomena (a.k.a. Creepers) (1985),6803,4
Time and Tide (Seunlau Ngaklau) (2000),6806,3
Monty Python's The Meaning of Life (1983),6807,4.054054054
Where Eagles Dare (1968),6808,2.375
Sleeping with the Enemy (1991),6810,2.333333333
PCU (1994),6811,2.875
"Rookie, The (1990)",6812,2.5
"Ghost and Mr. Chicken, The (1966)",6813,2.25
City Heat (1984),6814,3
Three O'Clock High (1987),6816,4
Come and See (Idi i smotri) (1985),6818,4.25
Ginger Snaps (2000),6820,3
"Ballad of Little Jo, The (1993)",6822,3
"Shakiest Gun in the West, The (1968)",6826,1
It's Pat (1994),6827,2.5
"Sunday in the Country, A (Un dimanche à la campagne) (1984)",6828,4
"Gun in Betty Lou's Handbag, The (1992)",6829,4
Regarding Henry (1991),6832,3.125
Alien Contamination (1980),6835,4
"Hospital, The (1971)",6840,3.5
Leap of Faith (1992),6850,3.166666667
"Gas, Food, Lodging (1992)",6851,3.5
In Cold Blood (1967),6852,4.125
Yankee Doodle Dandy (1942),6856,3.5
Ninja Scroll (Jûbei ninpûchô) (1995),6857,3.363636364
Knife in the Water (Nóz w wodzie) (1962),6858,3.25
Out of Time (2003),6862,3.5
School of Rock (2003),6863,3.529411765
"Concert for George, The (2003)",6864,3.75
"Station Agent, The (2003)",6867,3.576923077
Wonderland (2003),6868,3.833333333
Bus 174 (Ônibus 174) (2002),6869,4.125
Mystic River (2003),6870,3.619565217
"House of the Dead, The (2003)",6872,0.5
Intolerable Cruelty (2003),6873,3.107142857
Kill Bill: Vol. 1 (2003),6874,3.81981982
Dopamine (2003),6875,1
Girls Will Be Girls (2003),6877,4
Runaway Jury (2003),6879,3.2
"Texas Chainsaw Massacre, The (2003)",6880,2.666666667
Pieces of April (2003),6881,3.55
Sylvia (2003),6883,4.5
Veronica Guerin (2003),6884,4
In the Cut (2003),6885,1
Radio (2003),6887,3
Scary Movie 3 (2003),6888,2.416666667
Brother Bear (2003),6889,2.4
Elephant (2003),6890,3.35
"Singing Detective, The (2003)",6892,2.5
"Italian Job, The (1969)",6893,3.357142857
Shoah (1985),6896,3.5
Sweet Sixteen (2002),6898,4
Interstate 60 (2002),6902,3.833333333
That Was Then... This Is Now (1985),6906,2.5
"Eye, The (Gin gwai) (Jian gui) (2002)",6909,3.75
"Unvanquished, The (Aparajito) (1957)",6918,5
"Cercle Rouge, Le (Red Circle, The) (1970)",6920,4.5
"Human Stain, The (2003)",6927,3.25
Girlhood (2003),6930,3.5
Shattered Glass (2003),6932,3.75
"Matrix Revolutions, The (2003)",6934,3.037037037
"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",6935,3.833333333
Elf (2003),6936,3.166666667
In My Skin (Dans ma Peau) (2002),6940,4
Love Actually (2003),6942,3.581818182
Father of the Bride (1991),6944,3.136363636
My Architect: A Son's Journey (2003),6945,3.666666667
Master and Commander: The Far Side of the World (2003),6947,3.455882353
"Missing, The (2003)",6950,2.5
"Cat in the Hat, The (2003)",6951,2.333333333
Gothika (2003),6952,3.333333333
21 Grams (2003),6953,3.316666667
"Barbarian Invasions, The (Les invasions barbares) (2003)",6954,4.25
Bad Santa (2003),6957,3.5
"Haunted Mansion, The (2003)",6958,2.5
Timeline (2003),6959,4
Damage (Fatale) (1992),6961,3.25
Devil's Playground (2002),6963,4
Dance with a Stranger (1985),6964,3.5
Darkman (1990),6966,3.5
Desk Set (1957),6970,3.5
Europa (Zentropa) (1991),6971,4
"Freshman, The (1990)",6974,4.1
Funny Games (1997),6975,3.8
New Jack City (1991),6977,3.25
Slacker (1991),6978,3.3
WarGames (1983),6979,3.621212121
"Ordet (Word, The) (1955)",6981,2.5
Forbidden Games (Jeux interdits) (1952),6982,3.166666667
Jane Eyre (1944),6983,3.5
"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",6985,4.3
Ben-Hur: A Tale of the Christ (1925),6986,4.1
"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",6987,4
Gorky Park (1983),6989,3.166666667
The Great Train Robbery (1978),6990,4
"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",6991,3.5
Guarding Tess (1994),6992,3
Hannah and Her Sisters (1986),6993,3.8
Hercules in New York (1970),6995,1
Highlander II: The Quickening (1991),6996,2.2
Hoffa (1992),6997,3
Housesitter (1992),6999,3.5
Hudson Hawk (1991),7000,2.9
Invasion of the Body Snatchers (1978),7001,3.5
Mindwalk (1990),7002,4.5
Kafka (1991),7003,3
Kindergarten Cop (1990),7004,2.884615385
King Ralph (1991),7005,1.5
"Last Boy Scout, The (1991)",7007,3.333333333
Last Tango in Paris (Ultimo tango a Parigi) (1972),7008,2.9
Lorenzo's Oil (1992),7009,3
"Lover, The (Amant, L') (1992)",7010,3.75
"Bullfighter, The (Matador) (1986)",7011,3.5
Mr. Destiny (1990),7012,2
"Night of the Hunter, The (1955)",7013,3.95
Over the Top (1987),7016,1
Passenger 57 (1992),7017,3
Presumed Innocent (1990),7018,3
Proof (1991),7020,4
Battle Royale (Batoru rowaiaru) (2000),7022,3.769230769
"Wedding Banquet, The (Xi yan) (1993)",7023,3
"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",7024,4
"Midnight Clear, A (1992)",7025,4
Summer School (1987),7026,2
Silverado (1985),7027,3.9
Quick Change (1990),7028,4
Rabid (1977),7029,3
Show Me Love (Fucking Åmål) (1998),7034,3.7
Teen Wolf (1985),7036,2.875
Things You Can Tell Just by Looking at Her (2000),7038,3.666666667
To Live and Die in L.A. (1985),7040,3.5
Betty Blue (37°2 le matin) (1986),7042,2.5
Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),7043,4.25
Wild at Heart (1990),7044,3.416666667
"Witches, The (1990)",7045,3.5
"Witches of Eastwick, The (1987)",7046,2.857142857
Nothing to Lose (1997),7048,4
Follow the Fleet (1936),7050,3.5
"What's New, Pussycat (1965)",7051,4
Swing Time (1936),7055,3.5
"Public Enemy, The (1931)",7056,3.875
Life with Father (1947),7058,3
National Velvet (1944),7059,3.5
Jesus Christ Superstar (1973),7060,3.0625
Dark Victory (1939),7061,3.833333333
Birdman of Alcatraz (1962),7062,3.5
"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",7063,4.333333333
Beauty and the Beast (La belle et la bête) (1946),7064,3.857142857
"Birth of a Nation, The (1915)",7065,3
Juliet of the Spirits (Giulietta degli spiriti) (1965),7067,3
Last Year at Marienbad (L'Année dernière à Marienbad) (1961),7068,3.25
"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",7069,4.25
Red River (1948),7070,3.75
"Woman Under the Influence, A (1974)",7071,3.25
Stagecoach (1939),7072,4
"Shot in the Dark, A (1964)",7073,3.8
"Navigator, The (1924)",7074,4.5
"Court Jester, The (1956)",7075,4.5
Bullitt (1968),7076,2.833333333
Jezebel (1938),7078,3.5
"Hunchback of Notre Dame, The (1939)",7079,3.5
42nd Street (1933),7080,3.5
I'm No Angel (1933),7081,5
That Touch of Mink (1962),7082,4
Sweet Dreams (1985),7083,2.5
"Play It Again, Sam (1972)",7084,3.625
Send Me No Flowers (1964),7085,3.5
Pygmalion (1938),7086,3
"Passage to India, A (1984)",7087,5
Black Orpheus (Orfeu Negro) (1959),7088,4.25
Amarcord (1973),7089,4.083333333
Hero (Ying xiong) (2002),7090,3.863636364
Horse Feathers (1932),7091,4.111111111
"Front Page, The (1974)",7093,0.5
Looking for Mr. Goodbar (1977),7095,2.5
Rivers and Tides (2001),7096,4
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),7099,4.1
Doc Hollywood (1991),7101,3
Dragnet (1987),7102,2.375
1941 (1979),7104,2.625
Foul Play (1978),7107,3.333333333
Crime Story (Zhong an zu) (1993),7108,1.5
Blind Beast (Môjuu) (1969),7110,3
Ryan's Daughter (1970),7111,4.5
Deep Red (Profondo rosso) (1975),7115,3.75
Diabolique (Les diaboliques) (1955),7116,4.7
Leprechaun (1993),7117,3
Adam's Rib (1949),7121,3.75
King of Hearts (1966),7122,3.75
Naked Lunch (1991),7123,3.75
Spring Forward (1999),7125,3.5
"Killing of a Chinese Bookie, The (1976)",7126,4.5
Darling (1965),7130,4
"Summer Place, A (1959)",7131,3.5
"Night at the Opera, A (1935)",7132,4
Shoot the Piano Player (Tirez sur le pianiste) (1960),7135,3.625
Stolen Kisses (Baisers volés) (1968),7136,4.25
"Cooler, The (2003)",7137,4
In America (2002),7139,3.852941176
Honey (2003),7142,3
"Last Samurai, The (2003)",7143,3.644444444
Big Fish (2003),7147,3.827272727
Something's Gotta Give (2003),7149,3.208333333
Stuck on You (2003),7150,2.3
Girl with a Pearl Earring (2003),7151,3.75
"Statement, The (2003)",7152,4
"Lord of the Rings: The Return of the King, The (2003)",7153,4.127840909
Mona Lisa Smile (2003),7154,3.4375
Calendar Girls (2003),7155,3.25
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",7156,4
House of Sand and Fog (2003),7158,3.3
Monster (2003),7160,3.5625
Cheaper by the Dozen (2003),7161,2.571428571
Cold Mountain (2003),7162,3.28125
Paycheck (2003),7163,2.95
